tier,rule,match_method,status,match_type,payment_id,utr,merchant_id,razorpay_amount,bank_amount,razorpay_date,bank_date,confidence,rule_fired,timestamp
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_018a1d529709,UTR45886529627,MERCH_001,39881.76,39881.76,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_cf97d97270a4,UTR750885365186,MERCH_001,16673.46,16673.46,2026-08-23,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ed4c237fca12,UTR945784402832,MERCH_002,43925.24,43925.24,2026-08-11,2026-08-12,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ed19a09751f9,UTR613902082303,MERCH_003,6865.72,6865.72,2026-08-25,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_d11b29de11ec,UTR81650946274,MERCH_005,41896.68,41896.68,2026-08-25,2026-08-27,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c85792c53dc5,UTR643786598999,MERCH_002,23218.21,23218.21,2026-08-07,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_99ac475a4bae,UTR112426181,MERCH_004,8680.81,8680.81,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_34214c4dccd4,UTR569980894408,MERCH_001,41739.51,41739.51,2026-08-08,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_6863cc4e46ac,UTR982822421599,MERCH_003,27238.14,27238.14,2026-08-27,2026-08-28,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b304db4790f7,UTR417721986674,MERCH_002,43530.8,43530.8,2026-08-25,2026-08-27,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e4341dc2ce91,UTR935364831572,MERCH_005,7569.59,7569.59,2026-08-08,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_faa39720a96d,UTR887113449531,MERCH_001,42159.5,42159.5,2026-08-09,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_eb6f77ab7fe1,UTR220771366596,MERCH_005,39951.29,39951.29,2026-08-20,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_7b157b664987,UTR794644057836,MERCH_004,7032.44,7032.44,2026-08-18,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_70caa3f77217,UTR590884559658,MERCH_004,8688.8,8688.8,2026-08-15,2026-08-17,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e42b1539548f,UTR632432434077,MERCH_001,29633.51,29633.51,2026-08-11,2026-08-12,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b3065a7e0241,UTR126210153010,MERCH_002,2779.31,2779.31,2026-08-12,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_a97f13533826,UTR397557628014,MERCH_002,38200.96,38200.96,2026-08-20,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_14a26d0af4d1,UTR747210271972,MERCH_004,23361.23,23361.23,2026-08-22,2026-08-23,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_fde9b23601f3,UTR151217594176,MERCH_004,19238.86,19238.86,2026-08-28,2026-08-30,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_fe29383a37e2,UTR366178635607,MERCH_003,10185.35,10185.35,2026-08-20,2026-08-21,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_46e83debd2fb,UTR494312302589,MERCH_004,15527.51,15527.51,2026-08-09,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_a371f8a75134,UTR87056718484,MERCH_002,22795.32,22795.32,2026-08-18,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c0c0bfeb7656,UTR281434321885,MERCH_004,37957.21,37957.21,2026-08-10,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_df50c886b472,UTR620547601455,MERCH_005,9252.27,9252.27,2026-08-22,2026-08-24,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_82ce62bdc205,UTR348252732735,MERCH_002,8322.18,8322.18,2026-08-09,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c15f3f13c571,UTR712078746380,MERCH_005,7187.09,7187.09,2026-08-23,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_0fb3ad59b705,UTR673380716570,MERCH_003,35003.37,35003.37,2026-08-04,2026-08-06,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_99a037f1d683,UTR142320762044,MERCH_005,8372.51,8372.51,2026-08-21,2026-08-23,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_28677394c6fa,UTR385854814224,MERCH_005,37560.46,37560.46,2026-08-26,2026-08-28,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_04b34bfb7081,UTR2776362319,MERCH_003,43597.84,43597.84,2026-08-24,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_70fa2e4b054d,UTR309812336270,MERCH_001,38595.86,38595.86,2026-08-29,2026-08-30,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_96aeb118bbcd,UTR286912921873,MERCH_002,15703.81,15703.81,2026-08-10,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c9509e38ceea,UTR445946375190,MERCH_004,12725.49,12725.49,2026-08-19,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_bca18d0520b5,UTR908225988898,MERCH_003,27338.06,27338.06,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_f11d51438b92,UTR701462833625,MERCH_001,3954.86,3954.86,2026-08-06,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_db18b95e36a6,UTR513624182270,MERCH_004,16950.59,16950.59,2026-08-08,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c683ae9d8720,UTR758888909261,MERCH_002,13339.56,13339.56,2026-08-29,2026-08-30,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_bfdc367ba7f5,UTR741127410106,MERCH_001,19903.29,19903.29,2026-08-15,2026-08-16,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_1dfd2b68ed74,UTR451201088389,MERCH_005,28654.04,28654.04,2026-08-24,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_0fe02cc84f56,UTR418683505554,MERCH_005,16058.83,16058.83,2026-08-14,2026-08-15,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_9056b4534d03,UTR909199051116,MERCH_002,19585.1,19585.1,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_a0ac0eaaf894,UTR940242746054,MERCH_002,3137.55,3137.55,2026-08-23,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_40b84251abcf,UTR276017709874,MERCH_003,27937.18,27937.18,2026-08-26,2026-08-27,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_81babbe185d9,UTR621832793167,MERCH_005,33825.15,33825.15,2026-08-05,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_cb902d7eed5c,UTR186049398659,MERCH_004,39663.81,39663.81,2026-08-08,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_40edb088c7d3,UTR349625882735,MERCH_003,7367.87,7367.87,2026-08-14,2026-08-16,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_99fe9803b157,UTR965557643705,MERCH_001,37266.87,37266.87,2026-08-14,2026-08-15,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_186094420e7c,UTR914359795823,MERCH_005,6372.89,6372.89,2026-08-28,2026-08-30,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e5671a4e2dc2,UTR816003601580,MERCH_004,41489.88,41489.88,2026-08-06,2026-08-08,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_1ab03417dd8d,UTR916954068859,MERCH_003,7611.33,7611.33,2026-08-08,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_7a59265b6f37,UTR567008631659,MERCH_002,30328.03,30328.03,2026-08-18,2026-08-20,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c0c8c6783148,UTR123065354967,MERCH_002,34409.23,34409.23,2026-08-04,2026-08-05,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c8de647837b8,UTR939267503079,MERCH_001,20754.34,20754.34,2026-08-28,2026-08-29,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e3afafb6254b,UTR246457735835,MERCH_001,12686.16,12686.16,2026-08-04,2026-08-06,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_16249ae11c07,UTR951753436581,MERCH_004,14032.63,14032.63,2026-08-16,2026-08-17,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_6103e6997c1c,UTR936084505422,MERCH_005,22836.06,22836.06,2026-08-05,2026-08-06,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_360d6b89ea2c,UTR586767793844,MERCH_005,8456.61,8456.61,2026-08-08,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_3c754dd290d2,UTR9265892220,MERCH_005,31259.83,31259.83,2026-08-28,2026-08-29,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_d1a93d14ec6b,UTR510300743544,MERCH_003,5264.07,5264.07,2026-08-17,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_9a7c7e63a48d,UTR373291941754,MERCH_005,31821.77,31821.77,2026-08-22,2026-08-23,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e5c7dd0ac0f9,UTR382062657342,MERCH_005,37422.35,37422.35,2026-08-13,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_201f8cf117c2,UTR670090099354,MERCH_002,32680.98,32680.98,2026-08-20,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_c0ace33f2423,UTR210096868750,MERCH_004,5591.18,5591.18,2026-08-08,2026-08-09,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_f53e15c2f7f4,UTR431725400676,MERCH_004,35125.16,35125.16,2026-08-04,2026-08-05,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_a88444625898,UTR172783666705,MERCH_003,16239.36,16239.36,2026-08-25,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_08ac3ac8df22,UTR850034643586,MERCH_005,29987.28,29987.28,2026-08-19,2026-08-21,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_01c8fdc2054e,UTR465343323062,MERCH_004,42735.35,42735.35,2026-08-09,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ee9baaf53a18,UTR979553537176,MERCH_002,4454.59,4454.59,2026-08-17,2026-08-18,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_44a6d82002a1,UTR767457963250,MERCH_002,8827.2,8827.2,2026-08-29,2026-08-30,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_f4c335537415,UTR504781652047,MERCH_002,3383.41,3383.41,2026-08-27,2026-08-28,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_a7038d40e451,UTR813128193399,MERCH_001,30045.07,30045.07,2026-08-04,2026-08-06,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_08dfb1c2c679,UTR861009212488,MERCH_003,43214.18,43214.18,2026-08-15,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_450a1213c59f,UTR491831968718,MERCH_002,8555.77,8555.77,2026-08-12,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_5ad0142ed220,UTR287879653403,MERCH_004,40242.19,40242.19,2026-08-20,2026-08-21,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_cb100056e7b8,UTR478869446362,MERCH_001,28194.46,28194.46,2026-08-28,2026-08-30,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_3567d8b437e5,UTR247721493715,MERCH_001,36900.51,36900.51,2026-08-20,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_72973c3f9485,UTR413563823973,MERCH_004,12806.9,12806.9,2026-08-20,2026-08-22,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_20244bd60eb2,UTR832664965261,MERCH_001,15087.72,15087.72,2026-08-15,2026-08-16,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b3c9ffe07249,UTR57383602772,MERCH_005,30099.17,30099.17,2026-08-24,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_2b10fce726a3,UTR990947714672,MERCH_005,18688.45,18688.45,2026-08-29,2026-08-31,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e319c48157b8,UTR61053614149,MERCH_005,8569.25,8569.25,2026-08-23,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_9cb70c30eeed,UTR671731064522,MERCH_003,22793.56,22793.56,2026-08-13,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_943389053104,UTR989878906194,MERCH_001,37984.61,37984.61,2026-08-24,2026-08-25,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e47d1ddc3ae0,UTR533071590013,MERCH_005,30119.93,30119.93,2026-08-11,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_64d5df8439bf,UTR221917497599,MERCH_004,28671.78,28671.78,2026-08-29,2026-08-31,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_eaea35a00856,UTR726949233648,MERCH_004,44439.4,44439.4,2026-08-14,2026-08-15,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_0e43be0be90f,UTR167966654289,MERCH_001,16154.27,16154.27,2026-08-10,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_ba0fbf9aa9e1,UTR810383907273,MERCH_004,31711.0,31711.0,2026-08-16,2026-08-18,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_2d0f783d1f68,UTR583016768665,MERCH_002,35939.11,35939.11,2026-08-05,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_e78e007270f1,UTR242779896620,MERCH_001,1974.49,1974.49,2026-08-06,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_b8317c1b4d7a,UTR353181576233,MERCH_002,25719.88,25719.88,2026-08-10,2026-08-12,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_96d5c6638dbb,UTR286260515596,MERCH_001,12962.05,12962.05,2026-08-23,2026-08-24,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_f7c0937d0d97,UTR382182696057,MERCH_005,24425.77,24425.77,2026-08-24,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_64fb47baf682,UTR456639870067,MERCH_003,25819.66,25819.66,2026-08-08,2026-08-10,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_37e6956ce64e,UTR579719288886,MERCH_005,14610.47,14610.47,2026-08-12,2026-08-13,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_8d8686ba6737,UTR100561150403,MERCH_001,8740.52,8740.52,2026-08-13,2026-08-15,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_d7c2f6b9b665,UTR302096080039,MERCH_005,39642.27,39642.27,2026-08-25,2026-08-27,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_cb89944c8773,UTR710984438881,MERCH_003,25802.64,25802.64,2026-08-05,2026-08-06,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_7066b5e2c8b0,UTR889435274242,MERCH_001,20221.03,20221.03,2026-08-17,2026-08-19,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_77c8bddb82a8,UTR202894275894,MERCH_001,27438.24,27438.24,2026-08-10,2026-08-11,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_34a14cfd0f20,UTR241321986065,MERCH_001,14205.41,14205.41,2026-08-24,2026-08-26,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_01d0375b3ab9,UTR441695430910,MERCH_001,37228.46,37228.46,2026-08-04,2026-08-05,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_6776f4110023,UTR265425095201,MERCH_003,14556.14,14556.14,2026-08-13,2026-08-14,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
1,EXACT_REF_MATCH,Deterministic Match,MATCHED,Tier 1 (Exact UTR),pay_1f0019316803,UTR455983374748,MERCH_003,25750.73,25750.73,2026-08-05,2026-08-07,1.0,Deterministic Match (EXACT_REF_MATCH),2026-09-03 21:03:09
